period,Year,Month,Day,Hour,AP,C6,CO,NO,NO2,NOX,O3,PM10,PM25,RF,RH,RT,SO2,SR,TOL,WD,WS,XYL
05-07-2016 21:00,2016,7,5,21,942.79,0.12,2.35,24.03,27.37,51.4,12.99,42.71,24.67,0,76.38,23.26,8.24,0.18,2.28,18.75,0.95,1.29
05-07-2016 22:00,2016,7,5,22,943.2,0.07,2.37,25.62,28.23,53.85,13.85,57.8,35.55,0.25,76.39,23.49,8.16,0.13,1.48,18.65,0.89,0.81
05-07-2016 23:00,2016,7,5,23,943.01,0.06,2.33,27.59,29.3,56.88,14.92,67.87,50.67,0,79.96,22.83,9.16,0.21,1.02,16.88,1.28,0.54
06-07-2016 00:00,2016,7,6,0,942.34,0.02,2.32,27.09,29.02,56.11,14.64,25.57,20.79,0,80.97,22.87,8.81,0.35,0.37,17.19,0.44,0.2
06-07-2016 01:00,2016,7,6,1,941.63,0.14,2.32,28.29,29.67,57.96,15.29,18.09,3.89,0,81.13,22.79,8.4,0.34,0.39,17.02,0.89,0.17
06-07-2016 02:00,2016,7,6,2,940.79,0.01,2.29,28.4,29.73,58.14,15.35,14.05,1.74,0,81.42,22.73,8.16,0.3,0.14,16.99,0.44,0.07
06-07-2016 03:00,2016,7,6,3,940.33,0.01,2.29,28.56,29.82,58.38,15.44,20.91,12.82,0,81.29,22.79,7.87,0.28,0.16,17.23,0.6,0.06
06-07-2016 04:00,2016,7,6,4,940.09,0.01,2.28,28.6,29.84,58.44,15.46,30.87,26.97,0,80.64,22.91,8.5,0.28,0.15,18.06,0.74,0.05
06-07-2016 05:00,2016,7,6,5,940.09,0.01,2.24,28.18,29.61,57.79,15.23,50.74,40.97,0,80.07,22.93,8.04,0.22,0.15,18.34,0.31,0.06
06-07-2016 06:00,2016,7,6,6,940.42,0.02,2.24,27.87,29.44,57.31,15.06,57.91,38.73,0,79.88,23.01,7.19,2.78,0.2,17.32,0.28,0.06
06-07-2016 07:00,2016,7,6,7,940.88,0.03,2.23,28.13,29.59,57.72,15.21,58.99,33.73,0,79.79,23.35,7.62,19.86,0.3,17.53,0.28,0.1
06-07-2016 08:00,2016,7,6,8,941.37,0.05,2.23,25.53,28.18,53.71,13.8,42.22,44.97,0,80.27,23.47,5.63,60.99,0.47,16.97,0.28,0.16
06-07-2016 09:00,2016,7,6,9,941.7,0.04,2.21,25.76,28.31,54.07,13.93,41.01,19.65,0,75.43,25.57,7.34,163.11,0.53,18.56,1.2,0.21
06-07-2016 10:00,2016,7,6,10,942.31,0.05,2.21,25.61,28.22,53.83,13.84,46.92,26.97,0,74.89,25.03,7.92,110.23,0.84,17.5,1.35,0.36
06-07-2016 11:00,2016,7,6,11,942.7,0.03,2.22,25.55,28.19,53.73,13.81,58.84,26.44,0,76.07,24.7,7.72,141.44,0.76,15.8,2,0.35
06-07-2016 12:00,2016,7,6,12,942.67,0.04,2.21,25.4,28.11,53.51,13.73,26.44,21.73,0,74.41,25.47,7.48,306.58,0.74,17.7,2.14,0.29
06-07-2016 13:00,2016,7,6,13,942.14,0.03,2.22,25.89,28.38,54.27,14,26,20.15,0,64.39,27.69,7.15,305.64,0.55,20.02,2.1,0.26
06-07-2016 14:00,2016,7,6,14,942.14,0.04,2.22,25.69,28.27,53.95,13.89,45.73,21.71,0,68.61,25.56,7.01,138.74,0.62,20.04,2.51,0.33
06-07-2016 15:00,2016,7,6,15,941.82,0.02,2.21,26.06,28.47,54.53,14.09,46,39.09,0,70.62,25.17,7.44,130.41,0.29,19.19,2.2,0.16
06-07-2016 16:00,2016,7,6,16,941.28,0.03,2.19,25.42,28.12,53.54,13.74,46,27.47,0,74.98,24.35,7.51,106.4,0.5,19.04,1.53,0.19
06-07-2016 17:00,2016,7,6,17,940.96,0.04,2.2,25.78,28.32,54.1,13.94,47.97,43.8,0,72.47,25.26,6.46,90.16,0.9,20.04,1.18,0.37
06-07-2016 18:00,2016,7,6,18,941.16,0.05,2.2,25.23,28.02,53.24,13.64,55.89,29.91,0,71.66,24.63,5.95,24.08,1.06,19.99,2.22,0.48
06-07-2016 19:00,2016,7,6,19,941.74,0.03,2.2,25.58,28.21,53.79,13.83,69.82,38.97,0,74.78,23.81,6.96,1.51,0.8,19.62,1.37,0.37
06-07-2016 20:00,2016,7,6,20,942.28,0.1,2.19,25.51,28.17,53.67,13.79,70,44.42,0,74.81,23.86,6.6,0.23,1.58,19.69,0.98,0.72
06-07-2016 21:00,2016,7,6,21,942.61,0.08,2.19,27.18,29.07,56.25,14.69,86.78,58.67,0,73.38,24,7.77,0.25,1.61,19.92,1.81,0.84
06-07-2016 22:00,2016,7,6,22,942.9,0.05,2.19,26.89,28.92,55.81,14.54,68.25,50.74,0,72.78,23.96,6.47,0.2,0.89,19.97,0.96,0.43
06-07-2016 23:00,2016,7,6,23,942.59,0.05,2.2,27.42,29.2,56.61,14.82,80.83,49.85,0,74.24,23.77,4.9,0.19,0.82,19.78,1.23,0.37
07-07-2016 00:00,2016,7,7,0,941.97,0.03,2.2,27.38,29.18,56.56,14.8,64.22,47.46,0,72.25,23.9,6.42,0.2,0.4,19.99,1.57,0.19
07-07-2016 01:00,2016,7,7,1,941.48,0.01,2.21,28.51,29.79,58.29,15.41,68.93,28.2,0,69.89,24.28,6.45,0.19,0.14,20,2.16,0.07
07-07-2016 02:00,2016,7,7,2,940.68,0.01,2.2,28.61,29.85,58.45,15.47,58.15,43.8,0,69.39,24.26,7.37,0.19,0.05,20.15,1.75,0.04
07-07-2016 03:00,2016,7,7,3,940.76,0,2.18,28.04,29.54,57.57,15.16,54.05,39.31,0,69.97,24.26,6.42,0.17,0.04,20.13,1.59,0.03
07-07-2016 04:00,2016,7,7,4,940.65,0.01,2.18,28.51,29.79,58.3,15.41,61.89,43.98,0,71.47,24.02,7.06,0.18,0.04,19.91,1.29,0.02
07-07-2016 05:00,2016,7,7,5,941.15,0.01,2.16,27.84,29.43,57.27,15.05,63.97,47.56,0,71.73,23.87,6.95,0.18,0.06,19.83,1.17,0.03
07-07-2016 06:00,2016,7,7,6,941.64,0.01,2.12,28.59,29.83,58.42,15.45,71.89,42.02,0,74.09,23.25,5.72,7.75,0.09,18.24,1.18,0.04
07-07-2016 07:00,2016,7,7,7,942.24,0.04,2.11,27.43,29.21,56.65,14.83,67.07,38.44,0.25,79.02,22.75,5.52,20.4,0.24,17.57,1.43,0.07
07-07-2016 08:00,2016,7,7,8,942.53,0.04,2.11,24.94,27.86,52.81,13.48,54.17,32.87,0,79.38,23.45,5.43,86.91,0.38,18.13,1.23,0.11
07-07-2016 09:00,2016,7,7,9,943.1,0.04,2.11,24.7,27.73,52.43,13.35,45.11,26.02,0,76.68,24.06,6.23,87.35,0.77,18.42,1.52,0.27
07-07-2016 10:00,2016,7,7,10,943.3,0.05,2.12,25.13,27.96,53.09,13.58,61.78,26.71,0,73.74,24.92,5.39,143.77,0.76,20.14,1.61,0.3
07-07-2016 11:00,2016,7,7,11,943.23,0.06,2.13,26.39,28.65,55.04,14.27,44.24,36.4,0,73.43,25.52,5.66,225.54,1.22,19.65,1.48,0.43
07-07-2016 12:00,2016,7,7,12,942.99,0.08,2.15,28.48,29.77,58.25,15.39,55.84,44.84,0,68.14,26.52,6.42,137.81,1.41,19.61,1.74,0.58
07-07-2016 13:00,2016,7,7,13,942.86,0.08,2.16,27.68,29.34,57.02,14.96,73.76,29.05,0,75.52,25.07,6.58,147.71,1.38,18.07,1.21,0.61
07-07-2016 14:00,2016,7,7,14,942.47,0.1,2.15,29.53,30.34,59.87,15.96,39.46,21.73,0,75.37,25.34,6.58,180.61,1.81,18.35,1.51,0.8
07-07-2016 15:00,2016,7,7,15,941.8,0.07,2.18,37,34.38,71.38,20,39,21,0,63.08,27.87,7.58,350.14,1.21,20.53,2.35,0.54
07-07-2016 16:00,2016,7,7,16,941.66,0.03,2.2,80.77,58.04,138.81,43.66,66.63,15.07,0,72.36,24.76,7.52,76.05,0.71,19.83,2.33,0.42
07-07-2016 17:00,2016,7,7,17,941.33,0.05,2.2,380.33,219.97,600.3,205.59,37.4,16.54,0,76.02,24.26,8.37,62.46,0.89,18.73,1.71,0.52
07-07-2016 18:00,2016,7,7,18,941.39,0.06,2.19,32.81,49.34,82.16,70.67,36.01,28.11,0,77.32,23.9,7.55,20.62,1.16,18.19,1.75,0.56
07-07-2016 19:00,2016,7,7,19,941.84,0.07,2.17,14.4,41.15,55.55,24.65,38.96,19.83,0,80.07,23.18,7.78,1.67,1.11,17.84,1.39,0.53
07-07-2016 20:00,2016,7,7,20,942.41,0.05,2.16,13.58,39.63,53.21,17.28,29.13,28.17,0.12,80.65,22.86,7.34,0.24,1.15,17.96,1.47,0.55
07-07-2016 21:00,2016,7,7,21,942.86,0.06,2.13,14.58,41.5,56.08,19.72,30.97,24.91,0,80.19,23.1,7.88,0.3,1.08,18.11,1.06,0.51
07-07-2016 22:00,2016,7,7,22,943.07,0.04,2.12,13.1,38.75,51.85,22,39.88,21.46,0,80.37,23.2,7.08,0.33,1.07,17.62,0.82,0.48
07-07-2016 23:00,2016,7,7,23,943.15,0.04,2.14,12.64,37.89,50.53,18.12,47.89,37.95,0,80.61,23.08,6.83,0.32,0.93,17.64,1.24,0.41
08-07-2016 00:00,2016,7,8,0,942.55,0.02,2.14,10.67,34.22,44.89,15.18,46.03,42.7,0,76.64,23.39,5.77,0.3,0.31,18.71,1.41,0.16
08-07-2016 01:00,2016,7,8,1,941.78,0.01,2.13,10.78,34.43,45.21,15.3,51.92,29.44,0,75.51,23.5,5.83,0.31,0.14,18.93,0.98,0.06
08-07-2016 02:00,2016,7,8,2,941.27,0.01,2.14,12.72,38.03,50.75,15.26,63.85,33.79,0,77.64,23.11,6.87,0.31,0.08,17.82,1.17,0.05
08-07-2016 03:00,2016,7,8,3,940.92,0.01,2.12,12.38,37.4,49.78,15.52,32.4,18.88,0,76.53,23,6.69,0.31,0.05,17.91,0.72,0.03
08-07-2016 04:00,2016,7,8,4,940.96,0.01,2.1,12.7,38,50.71,15.24,38.91,18.55,0.29,78.37,22.82,6.87,0.33,0.09,16.97,0.77,0.03
08-07-2016 05:00,2016,7,8,5,940.98,0.01,2.09,12.46,37.56,50.02,15.15,43.94,26.64,0.25,80.87,22.76,6.74,0.33,0.08,17.85,0.83,0.03
08-07-2016 06:00,2016,7,8,6,941.38,0.01,2.07,11.4,35.58,46.98,15.65,23.26,9.33,0,81.32,22.76,6.16,8.13,0.08,17.85,0.5,0.02
08-07-2016 07:00,2016,7,8,7,941.73,0.04,2.06,12.91,38.38,51.29,15.31,34.85,35.7,0,80.51,23.15,6.98,35.08,0.32,17.76,0.88,0.1
